spotify_id,year,title,artist,peak_pos,energy,liveness,tempo,speechiness,acousticness,instrumentalness,time_signature,danceability,key,duration_ms,loudness,valence,mode
21mCPKOpNon5xv5XIc8PPb,2010,Yeah Ya Know (Takers),t.i.,44,0.908,0.364,139.941,0.0859,0.00176,0,4,0.507,1,268760,-3.372,0.306,1
21QaCM5SdwjGbAimqJUnmC,2017,B.E.D.,jacquees,69,0.473,0.0932,122.003,0.062,0.00505,0,4,0.73,1,237147,-8.165,0.254,1
21RRhjnMsrvQpeQ10ptSBZ,2011,September,daughtry,36,0.703,0.0809,149.873,0.0342,0.0465,0,4,0.43,10,240213,-5.52,0.328,1
21TgEgwTZnSLy1Q5BZ8Uo7,2002,Full Moon,brandy,18,0.861,0.247,105.993,0.0433,0.0196,0,4,0.663,10,237773,-4.021,0.84,0
21tkQv0CmWUdgWCk0m99XF,2005,Amor Eterno,christian castro,78,0.639,0.0875,104.99,0.026,1.82E-05,0.731,4,0.512,0,200667,-9.682,0.524,1
21XsBxsHuD8Ijk1mvR9bIb,2009,Face Drop,sean kingston,61,0.827,0.326,83.994,0.0393,0.00104,0,4,0.634,2,184573,-3.687,0.739,1
21YnmkSDhUkmkkni22Svc4,2018,In My Blood,Shawn Mendes,11,0.711,0.125,139.967,0.0706,0.0544,0,4,0.618,5,211360,-7.248,0.488,1
21yRtB6B8EMounImAfHRCP,2017,Who Dat Boy,"tyler, the creator",87,0.485,0.122,115.414,0.331,0.337,0,4,0.706,8,205093,-9.671,0.144,1
21zOTXChnP7ghgn3fVKuSF,2009,Sweet Thing,keith urban,30,0.888,0.151,102.986,0.0443,0.19,1.70E-05,4,0.621,8,228187,-6.199,0.651,1
222dTwr5XeEgAzEtsrQA0R,2014,Headlights,eminem,45,0.793,0.833,146.688,0.141,0.16,0,4,0.686,11,343032,-3.659,0.464,1
225xYz8ALdLHaefstyvi5Q,2002,Why I Love You,b2k,73,0.602,0.0818,89.971,0.0288,0.0497,0,4,0.699,7,241600,-6.498,0.381,1
2272QqVQiM9VYGac3O2dVd,2015,If Only,dove cameron,94,0.61,0.111,151.997,0.0428,0.225,0,3,0.301,7,229813,-5.579,0.265,1
22F01qwlQDpxjPN8UQFz8n,2002,Po' Folks,nappy roots,21,0.847,0.0894,86.062,0.258,0.212,0,4,0.854,2,255227,-3.03,0.651,1
22HX8moAHWULPAu6t5CivV,2004,Step In The Name Of Love,r. kelly,9,0.53,0.288,95.001,0.121,0.213,0,4,0.78,4,431827,-6.486,0.785,1
22k97IzqwfJvz1Fk0C5nW1,2010,One,glee cast,60,0.9,0.128,106.998,0.0626,0.0753,3.68E-05,4,0.732,0,167293,-4.957,0.694,1
22L7bfCiAkJo5xGSQgmiIO,2011,All Of The Lights,kanye west,18,0.794,0.19,142.156,0.0533,0.0724,2.15E-05,4,0.558,1,299613,-3.234,0.297,1
22mek4IiqubGD9ctzxc69s,2015,How Deep Is Your Love,calvin harris,27,0.868,0.388,122.003,0.0731,0.0389,0.00171,4,0.738,11,212640,-4.373,0.336,0
22Mme5vsZ688TMUieIHdx3,2013,Wild For The Night,a$ap rocky,80,0.857,0.121,140.016,0.336,0.0452,0,4,0.756,2,212640,-4.185,0.688,1
22NLm3IIR9NLG0cUYtmHMW,2009,Pretty Wings,maxwell,33,0.402,0.0886,115.561,0.0668,0.252,2.07E-06,4,0.563,9,310520,-10.496,0.2,1
22PMfvdz35fFKYnJyMn077,2011,Marry You,bruno mars,85,0.832,0.104,144.926,0.036,0.332,0,4,0.62,10,230120,-4.848,0.481,1
22TbtBhfPhnViXjoglOzCw,2013,Without Me,fantasia,74,0.678,0.226,75.064,0.233,0.154,0,4,0.714,6,270787,-7.505,0.527,0
2334WaCjswLcRIRgTTPWaZ,2006,Hustler Musik,lil wayne,87,0.76,0.458,82.485,0.3,0.334,0,4,0.443,8,303667,-2.29,0.655,0
236R5NRYWBknazG0Xq8qU5,2015,Just Gettin' Started,jason aldean,54,0.804,0.108,167.938,0.0819,0.407,1.00E-06,4,0.502,9,195391,-4.602,0.488,0
23C8mKYvkkLJl8uncfB96a,2012,Are You Happy Now?,cassadee pope,95,0.879,0.142,179.982,0.0499,0.00196,2.40E-05,4,0.439,1,230747,-4.791,0.465,1
23CzqFXnFgaJo2L9vJXWHN,2011,Here For A Good Time,george strait,46,0.726,0.106,127.908,0.0428,0.0989,9.10E-06,4,0.589,6,182120,-8.665,0.591,1
23iIql97Vt5LcxwEtE7s54,2013,Somebody's Heartbreak,hunter hayes,54,0.623,0.109,149.974,0.0314,0.0496,0,4,0.595,10,227747,-5.975,0.645,1
23L5CiUhw2jV1OIMwthR3S,2017,In The Name Of Love,martin garrix,24,0.519,0.454,133.99,0.0409,0.109,0,4,0.501,4,195707,-5.88,0.168,0
23luOrEVHMfoX0AhfbQuS6,2017,Fear.,kendrick lamar,50,0.473,0.602,149.67,0.3,0.592,9.42E-06,4,0.585,1,460573,-7.067,0.47,1
23lvIoxPKidbMvQGbdgO53,2010,Cryin' For Me (Wayman's Song),toby keith,73,0.391,0.119,78.025,0.0259,0.392,0.000937,4,0.576,8,285507,-7.697,0.285,0
23oxJmDc1V9uLUSmN2LIvx,2004,Ocean Avenue,yellowcard,37,0.904,0.0947,173.734,0.0638,3.43E-05,2.83E-05,4,0.486,6,198267,-3.751,0.786,0
23q6Nowh5GeqtY5jTDzKyQ,2013,Accidental Racist,brad paisley,77,0.602,0.129,139.954,0.0393,0.507,0,4,0.608,7,351173,-6.346,0.393,1
23qDMWnwf8p0pr5slljB6i,2001,Six-Pack Summer,phil vassar,56,0.733,0.173,100.311,0.0242,0.508,0,4,0.725,0,219827,-6.66,0.843,1
23SlyxzUtQtExgEButcOtR,2006,Save Me,shinedown,72,0.816,0.0777,116.026,0.0308,0.00044,0,4,0.524,11,213933,-3.49,0.252,0
23taOWrpWaAtU8rVN7hiNu,2012,Die In Your Arms,justin bieber,17,0.878,0.203,171.708,0.124,0.0405,1.99E-06,4,0.564,7,237293,-5.028,0.729,1
23TrBtndcavtlYBQg5GoR8,2011,Hangover,taio cruz,62,0.873,0.123,128.053,0.046,0.00728,0,4,0.606,0,244507,-3.266,0.606,0
23wfXwnsPZYe5A1xXRHb3J,2000,The Way I Am,eminem,58,0.871,0.313,87.328,0.241,0.13,0,4,0.81,4,290427,-2.672,0.299,0
23XFjkEHUpVh3fmcNJFkaR,2004,I Can't Wait,sleepy brown,40,0.632,0.327,102.967,0.282,0.239,0,4,0.845,10,272547,-7.683,0.549,0
23ZjWmNcsSAjfGtGvjHdvj,2007,I Who Have Nothing,jordin sparks,80,0.337,0.354,58.9,0.0363,0.583,3.79E-06,4,0.44,9,169682,-8.983,0.157,0
23zykvOc3kJKObhUMC64EV,2015,Where You Belong,the weeknd,95,0.437,0.169,119.923,0.036,0.184,0,4,0.386,9,297773,-7.946,0.0943,0
2423gyT9B3zNqC9ZD8QfSu,2001,Can't Believe,faith evans,56,0.518,0.0646,89.591,0.0496,0.0684,1.55E-06,4,0.784,7,300160,-4.828,0.491,1
24CXuh2WNpgeSYUOvz14jk,2001,Sandstorm,darude,83,0.98,0.084,136.087,0.0469,0.169,0.982,4,0.539,11,225373,-8.18,0.522,0
24DefNCFiWTP8OjYWiXuYe,2010,Speak Now,taylor swift,8,0.607,0.0977,118.96,0.0303,0.134,0,4,0.706,7,240760,-3.63,0.717,1
24Ew0QYeGLh62CX4bz9iGJ,2011,If Heaven Wasn't So Far Away,justin moore,49,0.466,0.147,75.513,0.0325,0.0525,0,4,0.492,11,224400,-12.939,0.385,1
24FlM3SRCuk7Rp6OqSAceC,2011,Superman,taylor swift,26,0.798,0.103,131.974,0.0311,0.0345,2.63E-06,4,0.571,7,275653,-3.587,0.592,1
24G9unJcgg98i678VyoXXI,2003,Tell Me Something Bad About Tulsa,george strait,69,0.423,0.121,129.581,0.0264,0.579,0.00213,4,0.6,2,196973,-8.193,0.278,1
24LS4lQShWyixJ0ZrJXfJ5,2013,Sweet Nothing,calvin harris,10,0.929,0.0567,127.934,0.109,0.197,0.000112,4,0.573,8,212560,-3.942,0.582,0
24Mwwgp7EwJLShrTeJBZo3,2002,Dontchange,musiq,17,0.513,0.104,101.974,0.0332,0.199,0,4,0.532,6,304253,-7.693,0.228,0
24Ncpw1VZdjsmccEHCf6py,2009,Anything Goes,randy houser,92,0.638,0.101,139.885,0.0355,0.54,0.000115,4,0.477,0,184173,-4.77,0.28,1
24Qu6GJWj77IIHSXzRM0N5,2002,Down 4 U,irv gotti presents the inc.,6,0.711,0.0882,100.006,0.0744,0.00674,0,5,0.697,4,264227,-5.361,0.561,0
24XPxbzGwOlPKf1pdf1ZtW,2008,The Boss,rick ross,17,0.695,0.145,141.014,0.165,0.00648,0,4,0.718,11,280667,-6.563,0.514,1
255fylrGIVcKsuXdIsbjZA,2003,No One's Gonna Change You,reina,96,0.784,0.0866,132.98,0.0342,0.0171,0.00398,4,0.653,11,255293,-6.381,0.573,1
25fqrbEPDnqe9Bf8RLL7an,2005,Take Me Home,terror squad,62,0.8,0.0488,131.041,0.211,0.13,0,4,0.803,6,210840,-4.915,0.831,0
25oOaleife6E2MIKmFkPvg,2017,Relationship,young thug,65,0.597,0.124,145.992,0.0627,0.00252,0,4,0.842,2,215307,-6.336,0.298,1
25YwwruYRtxe6RQdKtrZFS,2005,Karma,lloyd banks,17,0.84,0.184,176.473,0.467,0.0386,0,4,0.523,10,278533,-2.591,0.659,0
261QAU5PAmYYv0KPr0vc49,2006,Coming Undone,korn,79,0.677,0.0646,150.125,0.0554,0.000855,0.000247,4,0.696,2,199773,-4.178,0.551,1
26658g5gaViKD0e3UYAqPE,2005,Broken,seether,20,0.622,0.139,123.756,0.0342,0.0117,0.000123,4,0.444,3,258333,-2.721,0.211,0
26aVIjuka4gVm6EHy0NJrj,2014,Baby Don't Lie,gwen stefani,46,0.555,0.102,99.973,0.0323,0.0114,0.315,4,0.688,10,202533,-5.418,0.27,0
26b2c6d8TBOSNQznQXFdQa,2007,And I Am Telling You I'm Not Going,jennifer hudson,60,0.735,0.161,123.068,0.085,0.185,0,4,0.464,5,305373,-5.202,0.336,0
26bU3evxcKShxn6YB87PL7,2003,My Front Porch Looking In,lonestar,23,0.808,0.312,102.87,0.0444,0.0381,0,4,0.552,5,223933,-5.569,0.463,1
26BvbgWisvyequ09r52TDA,2016,God Only Knows,jordan smith,90,0.573,0.109,117.942,0.03,0.434,0,4,0.538,6,168560,-3.628,0.597,0
26ccHACahcxBMjBjqbP9O8,2012,I Will Always Love You,glee cast,87,0.441,0.24,136.631,0.0312,0.687,6.25E-06,4,0.302,4,268000,-5.873,0.16,1
26Fqtv4Aa7kyd1WWGHai6A,2018,Privilege,The Weeknd,52,0.595,0.145,93.78,0.0411,0.913,0.00557,4,0.391,11,170573,-7.094,0.379,0
26J61MmE6YCWqIyROZdEgL,2002,Ten Rounds With Jose Cuervo,tracy byrd,26,0.864,0.212,127.079,0.0347,0.00504,0,4,0.681,2,182453,-7.839,0.931,1
26jVcJqG66nj36jRqPBp2U,2008,We Made It,busta rhymes,65,0.746,0.0684,138.454,0.0552,0.424,0,4,0.62,11,238067,-6.006,0.191,1
26jvFY5r6AN5kuJmih4GpF,2001,Cross The Border,philly's most wanted,98,0.839,0.0813,91.136,0.26,0.294,1.11E-06,4,0.684,8,255724,-2.59,0.786,1
26K3adqoohq5BQh1K3qhNY,2011,Raise Your Glass,glee cast,36,0.659,0.355,122.022,0.0709,0.135,0,4,0.756,4,198467,-5.593,0.862,1
26NX1wPt1TRCH536yocd6i,2009,If I Were A Boy,beyonce,3,0.518,0.354,90.007,0.0313,0.107,0,4,0.632,6,249147,-6.126,0.427,1
26NYwqu3WmanT6IwoqEDSN,2015,Remedy,adele,87,0.168,0.105,161.896,0.0342,0.856,0.827,3,0.255,2,237222,-15.899,0.135,1
26rUU3JZ9JB9OkEuG9mb3e,2010,Elevator,eminem,67,0.795,0.332,90.488,0.327,0.328,0,4,0.783,7,292933,-3.827,0.559,0
26ycbqowYZ01xEqdtfr0EW,2003,Chrome,trace adkins,74,0.924,0.229,179.746,0.062,0.112,6.93E-06,4,0.474,9,201693,-3.923,0.774,1
2711d5yAzQLZEG0O6QkCUB,2005,Nada Es Para Siempre,luis fonsi,90,0.552,0.136,156.054,0.0446,0.223,0,4,0.509,4,241507,-6.564,0.48,0
27Bg471h2rcTN3ybVZSIxD,2004,Love's Divine,seal,79,0.527,0.114,96.101,0.0374,0.563,0.000191,4,0.577,6,274000,-9.21,0.228,0
27BgDmciSjoxTG0almHTpZ,2016,Love To Lay,the weeknd,71,0.805,0.16,116.985,0.0546,0.0475,0,4,0.71,7,223293,-5.045,0.72,0
27BMLvWD1TYdosiReVgbAt,2009,Best Days Of Your Life,kellie pickler,46,0.862,0.0728,127.946,0.0567,0.0231,0,4,0.65,9,226800,-5.148,0.541,1
27GmP9AWRs744SzKcpJsTZ,2016,Jumpman,drake,12,0.547,0.341,142.065,0.194,0.0565,0,4,0.853,1,205879,-7.535,0.676,1
27jdUE1EYDSXZqhjuNxLem,2014,Magic,coldplay,14,0.483,0.106,93.458,0.0403,0.0262,0.616,4,0.738,6,285014,-8.915,0.355,0
27jV5NRauLKolguzqXHcnH,2006,Where'd You Go,fort minor,4,0.807,0.11,89.996,0.151,0.265,0.00331,4,0.751,1,231867,-3.698,0.235,0
27L8sESb3KR79asDUBu8nW,2004,Stacy's Mom,fountains of wayne,21,0.75,0.0808,118.015,0.0413,0.0021,1.85E-05,4,0.774,11,197987,-4.927,0.925,0
27mF2eUbhExYWiOT0y9cuc,2013,Diced Pineapples,rick ross,71,0.725,0.198,113.392,0.205,0.349,0,5,0.628,6,276160,-5.922,0.375,0
27mhCGdAA8gM7b33KIiB3k,2008,Cyclone,baby bash,7,0.72,0.154,77.969,0.0552,0.0102,0,4,0.641,11,222027,-4.326,0.578,1
27mRuNDEh0NV6fcgMcm6CF,2011,Hell To The No,glee cast,53,0.952,0.0619,131.96,0.135,0.0272,0.00721,4,0.703,7,184853,-3.079,0.906,1
27oFpFktCq9JIXjJQRuv7a,2018,Gotti,6ix9ine,99,0.584,0.0658,161.9,0.176,0.0524,0,4,0.728,10,166852,-7.255,0.365,0
27rSEMh30XdxOgQX7AKSaM,2009,Summer Nights,rascal flatts,37,0.885,0.571,102.089,0.037,0.0202,0,4,0.539,2,242027,-4.84,0.699,1
27vTihlWXiz9f9lJM3XGVU,2017,Slow Hands,niall horan,11,0.429,0.0574,85.899,0.0519,0.0133,0,4,0.726,0,188174,-6.623,0.871,1
27zVrE9dDN2Ij8rlHw0XHm,2015,Try,colbie caillat,55,0.369,0.108,140.002,0.0299,0.812,0,4,0.602,1,224547,-9.752,0.537,1
281kNQmgirthnKNA5LHQSs,2006,Presidential,youngbloodz,81,0.523,0.18,170.049,0.335,0.0237,0,4,0.682,2,241120,-9.69,0.366,1
282El9anDKcMXEGapveLJh,2002,Dig In,lenny kravitz,31,0.921,0.0579,118.424,0.0291,0.0129,0.0235,4,0.671,9,217533,-3.878,0.825,1
282L6SR4Y8Rs0VUgtEy1Zw,2014,She Knows,j. cole,90,0.739,0.229,118.005,0.0805,0.0192,0.0794,4,0.766,1,296520,-10.364,0.185,1
285HeuLxsngjFn4GGegGNm,2015,Hey Mama,david guetta,11,0.73,0.325,85.979,0.151,0.24,0,4,0.596,9,192560,-4.091,0.525,1
285MYt4hkSGy5xrRosuPku,2016,Youth,troye sivan,23,0.749,0.085,91.526,0.0435,0.0558,0,4,0.616,7,185194,-4.454,0.574,1
289hx4t6fH2BBe8p6cnXo1,2015,Neon Light,blake shelton,43,0.78,0.0635,154.056,0.048,0.0189,1.01E-06,4,0.666,2,221402,-5.847,0.923,1
289MmJCmxYMxC54ZHcd9G0,2003,Like A Pimp,david banner,48,0.858,0.0772,144.082,0.174,0.00503,0,4,0.846,7,254707,-5.263,0.911,1
28CnmZkM5CFp0ObTRQJeCw,2002,I Should Be Sleeping,emerson drive,35,0.895,0.0626,164.363,0.147,0.205,0,4,0.496,8,177000,-4.027,0.654,1
28DDh8OK8Ls6dWEwz1Tm1A,2004,Ride Wit U,joe,56,0.604,0.0439,101.981,0.0702,0.0212,0,4,0.796,2,251880,-5.376,0.722,0
28fuXrmmF9dYWx25dMW9dP,2017,Rockin' Around The Christmas Tree,brenda lee,14,0.56,0.462,141.285,0.0611,0.652,0,4,0.676,8,124520,-6.281,0.828,1
28gIO6msEpMiz8D8uk4zvr,2010,Rap Song,t-pain,89,0.669,0.166,85.661,0.29,0.0117,0,4,0.419,7,237800,-7.738,0.477,0
28irpKCCK9nn9DZSik2zEx,2017,Glow,drake,54,0.385,0.7,162.039,0.378,0.227,0,4,0.669,0,206120,-8.901,0.391,1
28iutfEP6JEXbHHqub8GzB,2008,That Song In My Head,julianne hough,88,0.858,0.0726,185.947,0.0951,0.0753,0,4,0.486,0,193493,-2.468,0.74,1
28M2gifMU282QBM3fKajIS,2011,Haunted,taylor swift,63,0.937,0.151,161.944,0.0578,0.108,0,4,0.424,5,242080,-2.464,0.395,1
28ov70yrukmJDAFtiThdTS,2013,More Than Miles,brantley gilbert,73,0.773,0.344,151.961,0.0389,0.035,0.000178,4,0.469,5,252867,-5.952,0.447,1
28S2K2KIvnZ9H6AyhRtenm,2016,Kiss,prince and the revolution,1,0.271,0.0461,111.485,0.091,0.0135,0.00138,4,0.898,7,226240,-12.238,0.742,1
28Sc21lrWcZD9Ov4rRkPJq,2009,Gettin' You Home,chris young,33,0.678,0.221,106.966,0.0278,0.44,1.45E-06,4,0.639,7,212133,-5.02,0.531,1
28TaYSTqNY96c2oyUyAwwg,2000,"Ryde Or Die, Chick",the lox,73,0.88,0.074,94.611,0.334,0.0658,0,4,0.672,4,289893,-4.687,0.744,0
28uBWDRENIlNhkkJfC63rQ,2012,Stupid Hoe,nicki minaj,59,0.756,0.172,100.021,0.28,0.0382,0.24,4,0.911,7,196693,-9.261,0.718,1
28YLWwEB6xnJQYN7e062rH,2015,Tell Your Friends,the weeknd,54,0.455,0.181,74.634,0.0488,0.246,0,4,0.584,1,334333,-11.066,0.308,0
28ZUoSyOdNswEdokyJs07B,2005,If Something Should Happen,darryl worley,75,0.594,0.0677,159.091,0.0374,0.251,1.07E-06,4,0.55,4,279560,-8.51,0.282,1
296XGtH5MeGisqD3uAz6Q6,2000,That's The Way,jo dee messina,25,0.923,0.158,183.891,0.103,0.129,0,4,0.488,2,202253,-3.697,0.818,1
29AR5X5yKPd4DBIAiqUMDy,2013,Southern Girl,tim mcgraw,42,0.772,0.445,110.032,0.0256,0.0412,0,4,0.735,7,255480,-4.566,0.924,1
29aSfWddeZJCfnrcMb20sy,2011,Homeboy,eric church,53,0.673,0.0758,139.985,0.0291,0.015,0.000655,4,0.558,6,227227,-4.914,0.445,1
29C0ydePYe4GUVPqDrQoBw,2006,Why,jason aldean,43,0.696,0.121,135.961,0.0303,0.0704,0,4,0.583,9,213733,-3.904,0.24,1
29cd2pFF9ltQ5viRWGlbR7,2006,Once In A Lifetime,keith urban,31,0.781,0.119,132.013,0.0473,0.0822,0.0384,4,0.675,0,251640,-7.365,0.612,1
29feVQjvAhAIWW5Z183ie0,2014,The Man,aloe blacc,8,0.769,0.2,86.052,0.0431,0.0327,0,4,0.542,11,255840,-7.205,0.49,0
29J2VccgXl7kswo5WrOMQW,2007,Tu Amor,rbd,65,0.805,0.346,120.005,0.0383,0.37,6.23E-05,4,0.725,8,282573,-7.509,0.701,1
29r4I5RTxDR440DkqhbD9s,2013,Freaks,french montana,77,0.898,0.558,96.587,0.256,0.0511,0,4,0.771,9,181920,-4.749,0.768,1
29TwAJfQ7rR7peyr6eZpL0,2007,Walk It Out,unk,10,0.708,0.112,160.02,0.134,0.102,0,4,0.793,1,173053,-5.85,0.757,0
29zqx6gQlHsH3JfTPekBBR,2003,The Baby,blake shelton,28,0.502,0.289,172.567,0.0298,0.333,0,4,0.305,4,235533,-7.424,0.295,1
2a03afRiyAbNAleOByVju4,2007,Get It Shawty,lloyd,16,0.909,0.0508,128.003,0.267,0.133,0,4,0.825,5,208500,-4.009,0.625,0
2a1o6ZejUi8U3wzzOtCOYw,2011,Danza Kuduro,don omar,82,0.92,0.0494,130.012,0.239,0.0813,0,4,0.467,0,198773,-4.78,0.849,1
2A5wsFh5CsplWQN8pj7obL,2004,Outrageous,britney spears,79,0.646,0.0936,105.01,0.044,0.037,2.90E-05,4,0.823,7,207147,-7.691,0.867,1
2A69wys3S9uiPSmn6UZWJn,2018,Written In The Sand,Old Dominion,51,0.437,0.0842,83.985,0.0575,0.593,0,4,0.725,6,184080,-9.602,0.759,1
2aBEchhqPDgnvjPhCgzHSx,2002,Call Me,tweet,31,0.706,0.074,167.468,0.363,0.484,6.49E-05,4,0.552,1,177373,-8.117,0.721,0
2ACOWPLUe4A4KuQ5ioD2od,2016,That's My Girl,fifth harmony,73,0.851,0.365,202.049,0.121,0.0358,3.19E-05,4,0.596,5,204013,-4.245,0.612,0
2aD522ogF60nzLlju8mfb7,2013,Crash My Party,luke bryan,18,0.811,0.169,144.021,0.0422,0.034,0,4,0.521,7,234800,-4.014,0.426,1
2Adn2LNgkHMH5TelQVAu4n,2011,Pretty Girl Rock,keri hilson,24,0.882,0.085,160.023,0.251,0.203,0,4,0.665,11,243920,-4.968,0.885,0
2afCBiru10AFckfOa49wIa,2014,You & I,one direction,68,0.329,0.0986,130.993,0.0274,0.22,0,4,0.574,1,237933,-6.829,0.356,1
2AFyw3q73b3pD7i7QQy5l6,2009,Southern Voice,tim mcgraw,49,0.869,0.145,112.068,0.0344,0.0375,0,4,0.621,9,241320,-4.437,0.786,1
2AGgputZd6NC15fPhZdhcN,2010,Love King,the-dream,92,0.684,0.112,84.034,0.029,0.0341,0,4,0.618,10,251827,-4.392,0.42,1
2AGottAzfC8bHzF7kEJ3Wa,2015,Diamonds Dancing,drake,53,0.366,0.111,136.14,0.0469,0.157,3.54E-05,4,0.512,1,314632,-10.828,0.18,1
2AGVPERuDxq13QK9wtLHuZ,2004,Pop That Booty,marques houston,76,0.625,0.26,95.511,0.15,0.0752,0,4,0.839,9,246267,-5.699,0.731,1
2AHI5Dnn8oSxfL472J84ma,2013,Ball,t.i.,50,0.907,0.0988,95,0.0867,0.17,1.02E-05,4,0.764,1,205349,-3.969,0.542,1
2aIdVb8v9KTpEZnftkz2mD,2007,Buy U A Drank (Shawty Snappin'),t-pain,1,0.55,0.0737,80.001,0.262,0.0108,0,4,0.451,1,227960,-8.137,0.594,1
2ajhenDRiiAnCHHjsIOHhJ,2006,Laffy Taffy,d4l,1,0.439,0.0932,77.499,0.428,0.0351,0,4,0.891,7,224253,-7.994,0.622,0
2aJpRgyHYENSWWCHl1stQz,2000,Can't Stay,dave hollister,84,0.431,0.135,117.606,0.0442,0.00508,0,3,0.405,11,377400,-7.73,0.0397,1
2aksifNn5ph8igDOkPBA02,2017,Love On The Brain,rihanna,5,0.641,0.073,171.957,0.0456,0.0848,8.09E-06,3,0.506,4,224000,-4.815,0.393,0
2AMEPKeicePOewTaGLYqec,2014,Explosions,ellie goulding,100,0.538,0.35,134.491,0.0371,0.735,0,3,0.331,5,243886,-6.368,0.16,1
2amzrvbxYiq8AxGntIiw5V,2005,Fall To Pieces,velvet revolver,67,0.887,0.126,132.759,0.0499,0.000429,0.333,4,0.464,6,271240,-4.65,0.23,1
2ANLarE8yHVsLWW21nj79M,2017,You Was Right,lil uzi vert,40,0.359,0.12,81.987,0.461,0.069,0,4,0.843,0,163944,-7.417,0.156,1
2AOA0UAoRHcNQVrFmzMX8G,2005,Thugs Get Lonely Too,2pac,98,0.878,0.21,81.962,0.253,0.0134,1.15E-06,4,0.805,7,288080,-6.081,0.702,1
2AogRMqARWyUP7VQ3gmSoY,2000,I Need You,leann rimes,11,0.834,0.051,97.865,0.0497,0.403,0,4,0.628,6,215507,-6.341,0.626,0
2ArkKHUFaoKVMTkNXHtRoN,2012,Ours,taylor swift,13,0.56,0.0884,159.819,0.0289,0.543,0,4,0.613,0,237613,-7.246,0.239,1
2aRnHWdrhWMXTCOVPiYOdi,2006,Ghetto Story Chapter 2,cham,77,0.638,0.19,107.136,0.302,0.355,0,5,0.57,2,284955,-5.289,0.689,1
2AsUEN8UMGcGC65rhcop8k,2005,Notice Me,nb ridaz,84,0.807,0.274,175.889,0.222,0.182,0,4,0.708,6,231200,-2.938,0.702,0
2AtD3bKq0VGdmBGNeOxNoi,2008,Cuddy Buddy,mike jones,76,0.698,0.14,140.098,0.17,0.288,0,4,0.657,9,286027,-5.47,0.788,1
2atYprr9JsQaLynGhrWhld,2012,Heartbeat,the fray,42,0.821,0.161,144.46,0.0334,0.000594,9.46E-05,4,0.458,9,220693,-5.076,0.323,1
2AvwfFCs5EHKGQejkNaCv4,2006,Black Sweat,prince,60,0.609,0.204,108.838,0.286,0.0394,1.38E-05,4,0.926,1,189960,-6.05,0.643,0
2AW37v0bDyuOzGP3XnmFuA,2000,It's Gonna Be Me,'n sync,1,0.873,0.0372,165.071,0.071,0.0407,1.27E-06,4,0.636,0,192427,-4.672,0.908,0
2aYguRih2pKaKXiW7UFrbA,2010,Pants On The Ground,general larry platt,46,0.768,0.513,95.025,0.0969,0.0295,0,4,0.836,6,210547,-5.47,0.613,0
2B5ey0F0QtFKNIR48vfvNJ,2014,Invisible,hunter hayes,44,0.568,0.0822,155.956,0.0436,0.327,0,4,0.38,1,276400,-5.713,0.259,1
2b86QdcYHnO4YRXqfqlmGH,2006,I Dare You,shinedown,88,0.921,0.0999,107.013,0.0312,5.51E-05,0.000214,4,0.55,3,234053,-4.606,0.354,0
2BBkIgdXLv5vyp1DR0wpQl,2011,Little Lion Man,mumford,45,0.512,0.0976,138.596,0.0282,0.0276,8.78E-05,4,0.519,5,246973,-7.986,0.441,1
2BcOZ4vOeu2qZowIHrvTYy,2001,Music,madonna,1,0.833,0.2,119.847,0.0644,0.00132,0.0824,4,0.734,7,224240,-8.166,0.862,1
2BdZLgiRQcxyArUjlxFAx5,2008,Do You Hear What I Hear,carrie underwood,90,0.505,0.1,77.562,0.0289,0.594,0,4,0.296,7,251347,-5.305,0.135,1
2BEc6gpSbEjw1U25OKT0ba,2002,Wrong Impression,natalie imbruglia,64,0.75,0.158,100.176,0.0268,0.0106,0,4,0.477,6,255480,-5.641,0.292,1
2BeispT0rpKZX9RhI1H8vL,2015,Break Up With Him,old dominion,44,0.65,0.101,152.086,0.0347,0.0718,0,4,0.615,3,207733,-4.944,0.548,1
2bgW1SJqUjIkWcbxTPTIdy,2012,Right By My Side,nicki minaj,51,0.846,0.141,161.931,0.31,0.0267,0,4,0.562,1,265333,-4.833,0.498,1
2BI7BmpfN2mbDXsbzNQjBF,2006,Stars Are Blind,paris hilton,18,0.695,0.0615,102.014,0.0271,0.00593,0,4,0.745,2,236600,-5.076,0.519,1
2BITwiK9v9dpCVWe89Oj6s,2011,Rise Above 1,reeve carney,74,0.793,0.103,84.005,0.0486,0.00894,2.20E-05,4,0.52,10,232307,-3.715,0.384,1
2BjIi07kN0yKSur0Fwrnss,2004,So Fly,nb ridaz,87,0.519,0.123,81.966,0.112,0.136,0,4,0.861,2,254533,-6.404,0.519,1
2BJpuAoDeQ1QuPvnryfAWK,2017,No Promises,a boogie wit da hoodie,74,0.646,0.137,145.005,0.304,0.0164,0,4,0.759,5,197667,-7.815,0.242,0
2BJSMvOGABRxokHKB0OI8i,2018,Shoota (feat. Lil Uzi Vert),Playboi Carti Featuring Lil Uzi Vert,46,0.649,0.122,153.069,0.199,0.191,0,4,0.674,1,153800,-8.433,0.48,0
2bJvI42r8EF3wxjOuDav4r,2015,Time Of Our Lives,pitbull,9,0.802,0.694,124.043,0.0582,0.0921,0,4,0.72,1,229360,-5.797,0.723,1
